Date,Open,High,Low,Close,Volume
2017-01-20 08:00:00,901.56,904.99,883.06,895.74,9494.9637827601
2017-01-21 08:00:00,896.14,931.01,893.89,924.02,12173.618518850193
2017-01-22 08:00:00,924.3,939.9,892,923.72,21843.962795929216
2017-01-23 08:00:00,923.72,928.87,905.99,908.52,9766.878327090542
2017-01-24 08:00:00,908.36,927.34,884.2,886.1,20709.835467240213
2017-01-25 08:00:00,886.45,899.61,884.2,893.35,10476.731170320203
2017-01-26 08:00:00,893.9,917.64,893.49,915.12,9821.497599120148
2017-01-27 08:00:00,915.1,922.16,905,916.7,10140.89977872014
2017-01-28 08:00:00,916.98,923.99,915.01,919.43,3614.9613384800145
2017-01-29 08:00:00,919.48,922.99,910.72,912.55,2700.815994779995
2017-01-30 08:00:00,912.56,920.89,910.01,917.35,3459.9093773200048
2017-01-31 08:00:00,917.35,969.4,916.75,966.19,19636.051649708916
2017-02-01 08:00:00,966.2,985,960.1,983.73,11349.862426470367
2017-02-02 08:00:00,983.75,1010.6,970.1,1007,17790.558769140178
2017-02-03 08:00:00,1007,1020.5,986.11,1015.7,18970.002919729195
2017-02-04 08:00:00,1015.8,1040,1001.6,1031.1,17193.358304280096
2017-02-05 08:00:00,1030.9,1033,995.1,1006.6,16188.32220713037
2017-02-06 08:00:00,1007,1026.3,1006,1022.6,8898.684434260036
2017-02-07 08:00:00,1022.8,1056.4,1021.7,1052.1,15185.97338083039
2017-02-08 08:00:00,1052.5,1070,1006.5,1048.8,23087.431815029347
2017-02-09 08:00:00,1049,1078,936.34,984.97,59960.08008763097
2017-02-10 08:00:00,984.97,1002,949.36,992,24479.886429389473
2017-02-11 08:00:00,992.02,1009,984.01,1000.1,9333.992870000216
2017-02-12 08:00:00,1000,1005.8,992.33,996.01,4334.144181889869
2017-02-13 08:00:00,996,1004.8,974.22,996.5,9050.852295590203
2017-02-14 08:00:00,996.52,1019,988.6,1013.3,12201.416590230201
2017-02-15 08:00:00,1013.4,1018.2,1002.3,1013.9,5612.053352990078
2017-02-16 08:00:00,1013.9,1045.8,1013.9,1038.5,11260.04584229025
2017-02-17 08:00:00,1037.2,1067.4,1033.1,1056.2,16170.489651520278
2017-02-18 08:00:00,1056.9,1071.1,1053.1,1059.7,7148.619405270154
2017-02-19 08:00:00,1059.1,1066,1045,1056.2,6437.650123280087
2017-02-20 08:00:00,1056.3,1110,1040.1,1091.2,13291.40598501029
2017-02-21 08:00:00,1091.8,1134,1085,1129.6,24501.723010539277
2017-02-22 08:00:00,1130.1,1140,1106.4,1125.5,14325.964649010311
2017-02-23 08:00:00,1125.6,1197,1116.5,1189.8,26155.646949949394
2017-02-24 08:00:00,1189.5,1222.4,1110,1185.4,48194.734288378844
2017-02-25 08:00:00,1185.4,1189.9,1131.3,1153,16284.702083629873
2017-02-26 08:00:00,1153,1186.1,1130.7,1178.3,11081.046416530222
2017-02-27 08:00:00,1178.7,1204,1170,1195.5,11761.462894930091
2017-02-28 08:00:00,1195.7,1216,1176.6,1189.1,17472.57654792011
2017-03-01 08:00:00,1189.1,1236.4,1186,1233.2,22515.143739148574
2017-03-02 08:00:00,1233.7,1285.9,1212,1258,30567.995758957102
2017-03-03 08:00:00,1258.5,1294.9,1256,1289.2,22291.041746369672
2017-03-04 08:00:00,1289.2,1291.9,1240,1267.8,15548.989733120263
2017-03-05 08:00:00,1267,1279.9,1245,1278.4,9315.379858010065
2017-03-06 08:00:00,1278.5,1287.8,1268,1279.2,9601.03362080023
2017-03-07 08:00:00,1279.3,1282,1185,1232.4,42010.773457819516
2017-03-08 08:00:00,1232.3,1243.6,1142.1,1150,46839.64626745023
2017-03-09 08:00:00,1149.4,1207.6,1136,1190.4,24142.69864557883
2017-03-10 08:00:00,1190.3,1339.9,958.5,1115.4,104909.77170612622
2017-03-11 08:00:00,1113,1196.6,1101.2,1172.4,31258.189322498598
2017-03-12 08:00:00,1172.5,1232.7,1166.8,1224.4,18976.818175699802
2017-03-13 08:00:00,1224.4,1247.3,1206.7,1238.5,23066.997955869814
2017-03-14 08:00:00,1238.5,1258.8,1218.9,1245,17971.763241060075
2017-03-15 08:00:00,1244.4,1263.9,1241,1256.2,15839.624741540236
2017-03-16 08:00:00,1257.1,1259.7,1132.5,1168.6,51470.95183398999
2017-03-17 08:00:00,1169.1,1169.8,1065,1070.4,59231.71537088934
2017-03-18 08:00:00,1067.8,1097.9,935.11,971.51,87862.73760003965
2017-03-19 08:00:00,971.63,1059,969.4,1016.5,40547.80017335933
2017-03-20 08:00:00,1016.1,1054.2,1011,1040.5,20542.761970179854
2017-03-21 08:00:00,1040.5,1122.3,1039,1115.9,33405.345200809395
2017-03-22 08:00:00,1115.7,1116,985.55,1039.1,41325.119528628216
2017-03-23 08:00:00,1039.3,1055,1018,1032.7,19321.73705224012
2017-03-24 08:00:00,1032.7,1034.6,928,942.13,43525.11623354677
2017-03-25 08:00:00,942.14,981,888.2,972.17,46012.43192404001
2017-03-26 08:00:00,972.17,1006,950.1,968.9,33261.237170137356
2017-03-27 08:00:00,969,1046.9,960.1,1042.7,31918.345532458363
2017-03-28 08:00:00,1042.8,1068.9,1016.2,1044.7,25249.28777687988
2017-03-29 08:00:00,1044.3,1059,1008.5,1041.8,22321.19137680873
2017-03-30 08:00:00,1041.7,1053.5,1021.2,1041.2,24804.757441717888
2017-03-31 08:00:00,1041.2,1089.4,1035,1081.5,27501.30773206724
2017-04-01 08:00:00,1081.3,1106.9,1070,1093.5,16999.277987839872
2017-04-02 08:00:00,1093.3,1118.2,1080.9,1107.5,20419.583449848633
2017-04-03 08:00:00,1107.6,1159.9,1107.5,1150.1,30421.877520930288
2017-04-04 08:00:00,1150.2,1165.6,1124,1145.8,21160.722922040248
2017-04-05 08:00:00,1145.7,1146.7,1111.2,1140.4,22550.243279629118
2017-04-06 08:00:00,1140.5,1206.4,1140.3,1191.5,32172.397749899155
2017-04-07 08:00:00,1191.5,1209,1176.7,1196.6,20436.906783469985
2017-04-08 08:00:00,1196.4,1202.9,1171,1188.1,11020.461002710108
2017-04-09 08:00:00,1188.1,1226.9,1179.4,1215.9,16311.441008300095
2017-04-10 08:00:00,1216.3,1229.9,1208,1220.3,11550.768440050411
2017-04-11 08:00:00,1220.2,1244.7,1209.1,1235.6,9556.439375790114
2017-04-12 08:00:00,1236,1244.3,1221,1227.4,12009.36822367008
2017-04-13 08:00:00,1227.4,1235.3,1163.3,1186.9,19137.28050399942
2017-04-14 08:00:00,1189.2,1219.2,1184,1206.8,12312.669326570654
2017-04-15 08:00:00,1206.7,1215,1190,1193.3,9146.27230828019
2017-04-16 08:00:00,1194,1217.6,1190.1,1212,4501.3014011200785
2017-04-17 08:00:00,1212.5,1247,1202,1240,15156.762211520321
2017-04-18 08:00:00,1240,1274.8,1237,1265.4,16135.947209270173
2017-04-19 08:00:00,1265.2,1272,1254.3,1260.5,7585.474460290148
2017-04-20 08:00:00,1260.5,1326.9,1259.9,1308.5,15619.652942870154
2017-04-21 08:00:00,1308.5,1333.1,1307,1327,7996.062820700105
2017-04-22 08:00:00,1327,1354.9,1290,1346.4,12373.810204860254
2017-04-23 08:00:00,1345.4,1359,1336,1355.2,7747.284952560148
2017-04-24 08:00:00,1355.3,1359.6,1325,1345,7914.957403950211
2017-04-25 08:00:00,1345,1378.5,1342.1,1371.1,8274.250318140155
2017-04-26 08:00:00,1372.1,1411.7,1362.3,1400,11805.385004280162
2017-04-27 08:00:00,1399.3,1449.7,1392.5,1440.3,10395.022921870255
2017-04-28 08:00:00,1440.5,1447,1366,1415.6,14015.439509390333
2017-04-29 08:00:00,1415.9,1439.5,1400.1,1423.6,8767.247284410243
2017-04-30 08:00:00,1425.4,1443.7,1400.1,1435,8518.998919800051
2017-05-01 08:00:00,1435.3,1560,1432,1533,22304.387760469723
2017-05-02 08:00:00,1533,1604.6,1473,1558.5,16733.947597400478
2017-05-03 08:00:00,1560,1627,1541.9,1619,17068.490279990176
2017-05-04 08:00:00,1619.6,1702,1519,1607.1,31487.7339459602
2017-05-05 08:00:00,1607.2,1665.9,1505,1545.1,32641.027046368465
2017-05-06 08:00:00,1545,1605.1,1540.1,1597,14017.366899999783
2017-05-07 08:00:00,1597,1632.5,1575.1,1619.9,13909.046775469587
2017-05-08 08:00:00,1620,1715,1618.9,1703.5,19909.4718559097
2017-05-09 08:00:00,1703.4,1815,1695.1,1760,31202.81048676679
2017-05-10 08:00:00,1760,1817.4,1722.3,1796.9,18622.848445550437
2017-05-11 08:00:00,1796.1,1908.1,1763.6,1853.9,24389.694941907976
2017-05-12 08:00:00,1855,1864.8,1700.2,1735,21397.597524208075
2017-05-13 08:00:00,1733.7,1825,1666,1819.5,16604.125800199832
2017-05-14 08:00:00,1820.6,1852.4,1775.2,1827.3,11331.549394940312
2017-05-15 08:00:00,1827.3,1830.4,1719,1772,15744.126195149993
2017-05-16 08:00:00,1772,1795.1,1728,1786.2,9553.876843990482
2017-05-17 08:00:00,1785.4,1894,1766.3,1870,15843.528665690437
2017-05-18 08:00:00,1870,1954.6,1861,1941.5,12907.314442380331
2017-05-19 08:00:00,1941.9,2000,1925,1966.5,23001.542772588924
2017-05-20 08:00:00,1966.5,2072.2,1962.9,2059.3,21690.022393169762
2017-05-21 08:00:00,2059.3,2099.1,2000.1,2026.6,17221.878675099848
2017-05-22 08:00:00,2027,2222.2,1978,2087.3,57242.114596854815
2017-05-23 08:00:00,2087.3,2264.2,2060,2249.6,22521.559138049764
2017-05-24 08:00:00,2249.2,2444.9,2246.1,2395.5,29621.027843036292
2017-05-25 08:00:00,2395.5,2690,2141.1,2268.1,55155.58771398819
2017-05-26 08:00:00,2268.2,2477,2007,2125.9,39695.548035739186
2017-05-27 08:00:00,2126,2210.8,1810,1980.2,47142.41211277753
2017-05-28 08:00:00,1979.9,2194.4,1950,2056.9,25758.38871187907
2017-05-29 08:00:00,2056.8,2249.8,1990,2207.4,16457.501961290203
2017-05-30 08:00:00,2207,2265,2080.1,2146.7,21448.63349514992
2017-05-31 08:00:00,2146.8,2241,2000,2191.8,21235.8053827904
2017-06-01 08:00:00,2191.60075499,2368.2,2187.3,2312,18959.512933680788
2017-06-02 08:00:00,2311.9,2408,2262.8,2405.9,12549.64323152034
2017-06-03 08:00:00,2404.7,2481.2,2347.6,2461,10767.981905930403
2017-06-04 08:00:00,2461.6,2498,2365,2488.2,11880.383420390463
2017-06-05 08:00:00,2488.2,2649.5,2480,2636.9,15390.903184740666
2017-06-06 08:00:00,2636.7,2899.7,2620,2844.6,42687.66878994708
2017-06-07 08:00:00,2844.7,2850,2600.1,2644,22094.398527049678
2017-06-08 08:00:00,2644.1,2789.5,2527,2781.5,16977.816088951065
2017-06-09 08:00:00,2783.2,2849.8,2763.9,2809,9521.116767050262
2017-06-10 08:00:00,2809,2890.5,2711.1,2806,16167.315725080522
2017-06-11 08:00:00,2810.6,3003,2793.4,2941.8,19034.136814978636
2017-06-12 08:00:00,2938.8,2962.2,2284.4,2569.6,48340.94768841564
2017-06-13 08:00:00,2569,2730,2528.1,2677.1,23172.05888391992
2017-06-14 08:00:00,2677.1,2722.42278245,2280,2394.3,34717.77383966856
2017-06-15 08:00:00,2393.3,2455,2046,2377.5,55839.12799373947
2017-06-16 08:00:00,2378.7,2487,2257.8,2437.5,22402.387928529228
2017-06-17 08:00:00,2437.5,2636.9,2368.1,2610.1,16637.617542640048
2017-06-18 08:00:00,2610,2640,2420,2491.4,19988.156662169993
2017-06-19 08:00:00,2491.5,2593.9,2480,2582,13719.3025036201
2017-06-20 08:00:00,2582,2780,2568.2,2714.5,20548.879169089767
2017-06-21 08:00:00,2713.6,2760,2572.3,2624.4,24534.64225947912
2017-06-22 08:00:00,2621.9,2709,2554.8,2672.8,15181.549108029756
2017-06-23 08:00:00,2672.8,2726,2652,2674.9,8139.412745510101
2017-06-24 08:00:00,2673.1,2700,2452.86920686,2502.6,16770.845452320274
2017-06-25 08:00:00,2504.9,2595,2368.3,2483.3,18137.88200397992
2017-06-26 08:00:00,2483,2510.4,2258.7,2393.6,36367.69575762977
2017-06-27 08:00:00,2393.5,2524,2207.8,2521.2,33486.182337238584
2017-06-28 08:00:00,2521.2,2566.8,2403.2,2518.2,21827.313647049756
2017-06-29 08:00:00,2518.5,2537.8,2424,2472.4,12961.952367799953
2017-06-30 08:00:00,2472.3,2511.1,2404,2420.6,10401.10293533033
2017-07-01 08:00:00,2420.6,2441,2291,2346.2,15078.963517870336
2017-07-02 08:00:00,2346.1,2476.3,2302,2445.1,12034.388468490553
2017-07-03 08:00:00,2445.1,2587.4,2416.2,2524,16140.026722850722
2017-07-04 08:00:00,2525.7,2628.6,2511,2579.9,15748.267754881292
2017-07-05 08:00:00,2579.9,2619,2477.9,2598.6,13534.220901340148
2017-07-06 08:00:00,2598.5,2607.1,2546,2593.2,9831.80500857039
2017-07-07 08:00:00,2592.9,2598.8,2447,2479.3,17684.018760300467
2017-07-08 08:00:00,2479.4,2542.6,2436.1,2542,9695.5666662502
2017-07-09 08:00:00,2542,2555.7,2470.8,2477.9,7783.158003549998
2017-07-10 08:00:00,2480.5,2499.9,2236.6,2318.3,28087.998054258416
2017-07-11 08:00:00,2318.3,2375,2182,2283.8,33052.19044169962
2017-07-12 08:00:00,2285.5,2397,2190,2375.6,21670.26048444943
2017-07-13 08:00:00,2374.2,2400,2293.1,2330.1,18420.25303352
2017-07-14 08:00:00,2330.1,2345.6,2138,2206.5,27737.40511138
2017-07-15 08:00:00,2206.5,2210.1,1975.1,1978.6,41756.10334064
2017-07-16 08:00:00,1978.5,2051.1,1826.2,1925,53021.70937327
2017-07-17 08:00:00,1925,2223.5,1923.2,2220,40491.97402145
2017-07-18 08:00:00,2220,2380.2,2139,2302.8,44173.71437714
2017-07-19 08:00:00,2300.4,2400,2213.9,2253.4,35723.08734982
2017-07-20 08:00:00,2253.3,2922,2253.3,2865.1,83576.70120792
2017-07-21 08:00:00,2874.4,2890,2615,2659,57421.33484214
2017-07-22 08:00:00,2659.7,2917,2642.8,2844.7,35233.48963492
2017-07-23 08:00:00,2844.7,2877.5,2655,2750.1,35184.98212472
2017-07-24 08:00:00,2749.2,2812,2707.1,2769.7,20704.17808636
2017-07-25 08:00:00,2769.7,2790.1,2417,2560.9,56100.38383885
2017-07-26 08:00:00,2560.9,2612,2404,2527.73811996,34182.49178777
2017-07-27 08:00:00,2527.73811996,2682.2,2511,2664.6,31351.53802505
2017-07-28 08:00:00,2664.6,2820,2655.5,2784.8,40535.16793338
2017-07-29 08:00:00,2784.9,2794.2,2662,2713.1,24269.79377942
2017-07-30 08:00:00,2713.3,2760,2582.9,2748.2,34957.05960447
2017-07-31 08:00:00,2748.2,2883.5,2694.4,2854.3,27572.20108312
2017-08-01 08:00:00,2854.1,2902.2,2604,2731.3,42307.80919837
2017-08-02 08:00:00,2731.9,2758,2610,2702,23762.21734343
2017-08-03 08:00:00,2702.2,2820,2698,2790.3,16855.03770022
2017-08-04 08:00:00,2790.4,2876,2762.1,2860,18994.72100108
2017-08-05 08:00:00,2860,3339.5,2853.3,3252.3,50558.24084609
2017-08-06 08:00:00,3252.3,3315.5,3155.8,3232.1,16949.87411874
2017-08-07 08:00:00,3232,3440,3190,3396,24533.43663551
2017-08-08 08:00:00,3395.9,3483.8,3340,3415,31720.31264697
2017-08-09 08:00:00,3415,3430,3235.1,3340.4,26260.31204254
2017-08-10 08:00:00,3340.3,3447,3310,3405,19129.99938696
2017-08-11 08:00:00,3404.9,3695,3380,3643.4,26420.38188547
2017-08-12 08:00:00,3642.4,3970.1,3589.5,3866.2,37660.6403351
2017-08-13 08:00:00,3865.7,4190,3834.2,4061.6,48212.99471929
2017-08-14 08:00:00,4061,4330.3,3951,4320.8,34185.630606830004
2017-08-15 08:00:00,4321,4430,3832.5,4151.8,64111.03447992
2017-08-16 08:00:00,4151.9,4405,3925.1,4386.4,35292.3092464
2017-08-17 08:00:00,4386.3,4492.3,4152,4263,40307.03720301
2017-08-18 08:00:00,4262.9,4360,3954,4090.1,46806.57023528
2017-08-19 08:00:00,4090.1,4187,3907,4145,41765.2743971
2017-08-20 08:00:00,4145.1,4199.9,3975.1,4063.1,25124.9456383
2017-08-21 08:00:00,4059.6,4094.7,3951,3998.2,26586.21907274
2017-08-22 08:00:00,3997.6,4141.9,3599,4081.9,61727.79500618
2017-08-23 08:00:00,4083.9,4255.2,4045,4130.2,27484.37736384
2017-08-24 08:00:00,4130.8,4381,4089.9,4322.1,22041.11871118
2017-08-25 08:00:00,4322.1,4464.2,4250,4351.5,27756.98848534
2017-08-26 08:00:00,4351.4,4364,4240.7,4340.4,14795.77225415
2017-08-27 08:00:00,4341.5,4406.7,4304.4,4332.8,11162.92615586
2017-08-28 08:00:00,4333.8,4395.5,4175,4385.1,21224.24667506
2017-08-29 08:00:00,4385.2,4648.8,4325.1,4587.1,32703.08252724
2017-08-30 08:00:00,4587.1,4643,4481,4568,17065.10090642
2017-08-31 08:00:00,4568,4749.9,4566.9,4718.3,18467.69958321
2017-09-01 08:00:00,4718.2,4936.9,4660,4907.7,28785.25415936
2017-09-02 08:00:00,4909.2,4970,4400.1,4532.3,54967.19887223
2017-09-03 08:00:00,4534.3,4699.9,4331,4598.5,33548.78863131
2017-09-04 08:00:00,4598,4611.6,4052,4205,59087.37648571
2017-09-05 08:00:00,4207.5,4471,3900.1,4375,57726.33956084
2017-09-06 08:00:00,4375,4633.7,4352.4,4595.8,38993.89335346
2017-09-07 08:00:00,4592.6,4675,4455.1,4613.7,23131.92973491
2017-09-08 08:00:00,4613.6,4694.9,4105,4304,60942.90237479
2017-09-09 08:00:00,4304.1,4395.2,4151,4315.9,31108.57266183
2017-09-10 08:00:00,4315.4,4330,3974.1,4233.9,45876.53276485
2017-09-11 08:00:00,4233.5,4383.2,4123,4198.7,30897.42090881
2017-09-12 08:00:00,4200.5,4379,4050,4149.4,40047.82707947
2017-09-13 08:00:00,4149.4,4160,3731.7,3849.7,71503.22762066
2017-09-14 08:00:00,3849.7,3917.2,3204.7,3235.3,127510.72380643
2017-09-15 08:00:00,3235.4,3809,2980.4,3697.1,183116.68152974
2017-09-16 08:00:00,3697,3875,3511.1,3681.5,70752.12868081
2017-09-17 08:00:00,3679.6,3782,3465.1,3666.6,37038.53669509
2017-09-18 08:00:00,3666.9,4119,3666.9,4084.4,58978.69285366
2017-09-19 08:00:00,4084.3,4114,3836.2,3892.2,47749.58338806
2017-09-20 08:00:00,3892.6,4049,3829,3872.4,33241.55770899
2017-09-21 08:00:00,3874.8,3905,3560,3596.7,56944.211721
2017-09-22 08:00:00,3600,3748,3490,3602.3,49235.11147446
2017-09-23 08:00:00,3597.9,3808.7,3555,3779.6,25640.09297131
2017-09-24 08:00:00,3779.3,3783,3615.5,3654.7,20883.29400183
2017-09-25 08:00:00,3654.4,3977,3653.7,3930.1,40157.86230585
2017-09-26 08:00:00,3930,3985,3838,3881.5,21401.21520912
2017-09-27 08:00:00,3881.7,4229.5,3876.7,4209.7,48624.86920721
2017-09-28 08:00:00,4207.5,4269,4120,4190,36575.28207875
2017-09-29 08:00:00,4190,4245,4024.4,4168,38941.76643093
2017-09-30 08:00:00,4167.6,4397,4160,4367.1,31498.77009665
2017-10-01 08:00:00,4367.1,4424,4248.6,4404.3,29229.55963961
2017-10-02 08:00:00,4404.3,4482,4359,4400.2,29071.34483179
2017-10-03 08:00:00,4400.2,4439.9,4210.1,4310.6,28542.15680717
2017-10-04 08:00:00,4309.6,4359.2,4174.3,4215.9,26370.95900433
2017-10-05 08:00:00,4215.9,4372.3,4133,4312,25368.41498163
2017-10-06 08:00:00,4311.9,4425.8,4282.2,4370,25931.89802114
2017-10-07 08:00:00,4370,4505,4309,4435.6,17423.88598883
2017-10-08 08:00:00,4435.9,4632.4,4416.3,4611.9,29834.38489802
2017-10-09 08:00:00,4611.8,4879.8,4551,4782.3,48928.09769134
2017-10-10 08:00:00,4782.3,4940,4716.4,4777.7,42701.37345587
2017-10-11 08:00:00,4777.1,4881.4,4715,4824.9,28908.1259726
2017-10-12 08:00:00,4824.9,5445,4815,5440,79502.85493293
2017-10-13 08:00:00,5440,5920,5369.4,5636.8,99110.62453184
2017-10-14 08:00:00,5636.8,5857.4,5564.3,5833.5,36810.98518561
2017-10-15 08:00:00,5834.9,5877,5450,5713.9,57475.73977445
2017-10-16 08:00:00,5712.1,5810,5570,5764.8,31410.43427206
2017-10-17 08:00:00,5764.7,5779,5511,5597.1,31906.14997325
2017-10-18 08:00:00,5597.2,5597.9,5114,5567,69045.87052166
2017-10-19 08:00:00,5568.1,5744,5505.5,5694.2,38038.56929783
2017-10-20 08:00:00,5694.1,6088.4,5603.3,5983.8,61777.29592668
2017-10-21 08:00:00,5983.7,6199.9,5862.8,6005.1,53487.98776009
2017-10-22 08:00:00,6005.9,6075,5705,5981.3,50572.76526313
2017-10-23 08:00:00,5982.4,6055,5621,5907.3,67056.95351285
2017-10-24 08:00:00,5907.3,5907.3,5457.4,5510,64024.8670318
2017-10-25 08:00:00,5510,5746.9,5365.3,5724.1,44825.34909819
2017-10-26 08:00:00,5724.2,5966.6,5667.5,5890,42724.28100853
2017-10-27 08:00:00,5889.9,6020,5681,5759.7,39712.73376073
2017-10-28 08:00:00,5759.8,5864,5632,5720.3,26663.07159007
2017-10-29 08:00:00,5719.7,6345,5660,6150,61967.82683328
2017-10-30 08:00:00,6150,6239,6006.2,6130,33217.40463982
2017-10-31 08:00:00,6127.9,6481.5,6082.5,6455.1,38821.10919356
2017-11-01 08:00:00,6455,6739.9,6344.5,6739.6,57203.78734181
2017-11-02 08:00:00,6739.2,7350,6707.3,7018.8,97337.20072213
2017-11-03 08:00:00,7018.8,7448,6917,7132,62939.21441725
2017-11-04 08:00:00,7132,7530,6930.1,7369.9,48598.07207096
2017-11-05 08:00:00,7370,7598,7272,7366.7,46299.95494806
2017-11-06 08:00:00,7365.6,7440,6911,6956.5,63265.49195175
2017-11-07 08:00:00,6955.2,7220,6948,7102,37539.62434544
2017-11-08 08:00:00,7102.1,7899.9,6977.4,7446.1,97303.17504447
2017-11-09 08:00:00,7446,7450,7000,7126.4,50139.52313385
2017-11-10 08:00:00,7126.4,7324,6405,6541.2,88416.47311226
2017-11-11 08:00:00,6545,6789,6163.2,6302.7,72841.28594997
2017-11-12 08:00:00,6299,6469.6,5400.2,5810.7,172712.47105986
2017-11-13 08:00:00,5810,6682,5780,6476.5,110443.62309468
2017-11-14 08:00:00,6476.6,6689.5,6301,6590,49482.76029047
2017-11-15 08:00:00,6590,7319,6589.9,7265.84095228,71616.02683285
2017-11-16 08:00:00,7263.5,8020,7091,7865.2,85873.80990599
2017-11-17 08:00:00,7867.3,8040,7505,7675.9,75935.97736376
2017-11-18 08:00:00,7674.1,7867.8,7412,7773.3,40707.78063388
2017-11-19 08:00:00,7773.2,8130,7650,8052.7,39114.0810318
2017-11-20 08:00:00,8052.6,8315,7925,8248.8,38281.50492472
2017-11-21 08:00:00,8249,8380,7755.6,8096.9,71852.37085306
2017-11-22 08:00:00,8096.8,8310,8055,8230,28861.36763085
2017-11-23 08:00:00,8230.1,8268,7970,7977.1,32131.52906014
2017-11-24 08:00:00,7977.73459081,8352.1,7871,8191.7,42835.906591
2017-11-25 08:00:00,8189.5,8770,8131.6,8753.4,44275.60759255
2017-11-26 08:00:00,8753.6,9495,8746.9,9305.1,67602.72955089
2017-11-27 08:00:00,9306.6,9771,9231,9723.6,66630.21890773
2017-11-28 08:00:00,9722.9,9999,9580.8,9892.1,47105.99712416
2017-11-29 08:00:00,9895.2,11441,9000,9766.1,182839.74930587
2017-11-30 08:00:00,9766.1,10542,8801,9907,129048.05557505
2017-12-01 08:00:00,9907,10950,9370.1,10860,84144.85318579
2017-12-02 08:00:00,10861,11190,10621,10880,49703.71905393
2017-12-03 08:00:00,10881,11874,10161,11162,93064.39457651
2017-12-04 08:00:00,11161,11600,10718,11599,63775.71081872
2017-12-05 08:00:00,11598,11961,11405,11592,48903.69405379
2017-12-06 08:00:00,11591,13599,11590,13509,83645.05680739
2017-12-07 08:00:00,13509,16649,13139,16609,141223.19309259
2017-12-08 08:00:00,16608,17171,13722,15822,124038.7915975
2017-12-09 08:00:00,15843,16300,13010,14661,77819.3270952
2017-12-10 08:00:00,14679,15741,12730.63686141,14960,107144.81058982
2017-12-11 08:00:00,14939,17450,14927,16753,78076.86384992
2017-12-12 08:00:00,16753,17579,16210,16972,52085.93457029
2017-12-13 08:00:00,16968,17293,15632,16171,62874.06664855
2017-12-14 08:00:00,16176,16999,15851,16384,45731.17445601
2017-12-15 08:00:00,16384,18111,16349,17569,63123.65764636
2017-12-16 08:00:00,17569,19550,17050,19210,48267.95066408
2017-12-17 08:00:00,19209,19891,18622,18960,51803.97212888
2017-12-18 08:00:00,18956,19175,18010,18928,53568.53299659
2017-12-19 08:00:00,18924,18987,16400,17345,66651.94721902
2017-12-20 08:00:00,17344,17709,15500,16425,82156.93475162
2017-12-21 08:00:00,16425,17333,14801,15645,65594.82857517
2017-12-22 08:00:00,15645,15842.42999525,10700,13173,178636.96590219
2017-12-23 08:00:00,13173,14999,12521,14035,59929.24368394
2017-12-24 08:00:00,14036,14050,11600,13477,72382.27824946
2017-12-25 08:00:00,13503,14278,12675,13633,45609.51553933
2017-12-26 08:00:00,13634,16060,13531,15680,63432.82131218
2017-12-27 08:00:00,15680,16494,14454,15375,54988.92117595
2017-12-28 08:00:00,15374,15468,13145,14323,72902.77821839
2017-12-29 08:00:00,14324,15131,13826,14304,47997.44310277
2017-12-30 08:00:00,14304,14417,11651,12384,75442.16785566
2017-12-31 08:00:00,12385,14210,12166,13769,43270.25129356
2018-01-01 08:00:00,13763,13893,12777,13376,29564.92955226
2018-01-02 08:00:00,13375,15500,12795,14722,56192.95272942
2018-01-03 08:00:00,14717,15428.83091885,14500,15150,38358.37345226
2018-01-04 08:00:00,15150,15422.15785315,14060,15159,46479.98264264
2018-01-05 08:00:00,15159,17105,14725,16911,54627.60106518
2018-01-06 08:00:00,16912,17252,16251,17169,29616.48524759
2018-01-07 08:00:00,17165,17178,15712,16215.35727958,30838.08496089
2018-01-08 08:00:00,16213,16329,13755,14906,64952.71702253
2018-01-09 08:00:00,14911,15355,14122,14425,43436.35912279
2018-01-10 08:00:00,14429,14901,13300,14900,57332.64613851
2018-01-11 08:00:00,14900,14999,12639,13254,71695.39341684
2018-01-12 08:00:00,13253,14100,12751,13794,37423.47346585
2018-01-13 08:00:00,13790,14580,13750,14199,29006.20195027
2018-01-14 08:00:00,14192,14393,12874.34212454,13558,35602.02327452
2018-01-15 08:00:00,13554,14356,13300,13601,33507.90572265
2018-01-16 08:00:00,13602,13617,9940,11065,131832.52144202
2018-01-17 08:00:00,11065,11497,9231.1,11108,132246.81650434
2018-01-18 08:00:00,11113,11904,10515,11030,85205.02453748
2018-01-19 08:00:00,11031,11900,10647,11476,48550.29998555
2018-01-20 08:00:00,11477,13017,11407,12731,46302.63241255
2018-01-21 08:00:00,12731,12732,11015,11514,53624.38681432
2018-01-22 08:00:00,11513,11900,10009,10779,66353.71775118
2018-01-23 08:00:00,10779,11427,9900,10811,63851.92778121
2018-01-24 08:00:00,10812,11557.88958366,10430,11391,43857.62788588
2018-01-25 08:00:00,11390,11734,10845,11147,34411.83155151
2018-01-26 08:00:00,11147,11700,10276,11070,56747.00561351
2018-01-27 08:00:00,11069,11689,10800,11458,34400.30046139
2018-01-28 08:00:00,11458,12190,11390,11828,29622.62450128
2018-01-29 08:00:00,11835,11975,11070,11217.81768538,25648.29835264
2018-01-30 08:00:00,11217.81768538,11250,9860.4,10171,61285.95988124
2018-01-31 08:00:00,10171,10414,9760,10267,43232.31052511
2018-02-01 08:00:00,10268,10336,8941,9181,78778.32009414
